NAME	B cell	T cell	ciliated columnar cell of tracheobronchial tree	classical monocyte	leukocyte	lung endothelial cell	myeloid cell	natural killer cell	stromal cell
Pilrb1	1	1	1	58.4499599174444	217.399729089839	1	55.1938790710734	1	1
Pilrb2	1	1	1	219.35004057535	203.742820861764	1	24.7262062548043	1	1
Pim1	1	21.0544098049573	1	152.280921801867	152.426801443257	1	136.844037896185	66.0585125604348	1
Pim2	215.063599334706	210.124297996688	19.193000150226	1	1	1	1	417.33169845974	1
Pion	1	1	1	53.9230732796901	1	1	107.757558426029	17.0279514858377	1
Pip4k2a	1	55.7712021098716	1	124.268789980734	285.951325333727	1	352.30292099603	1	1
Pip5k1c	1	102.247630982093	1	95.7014875249314	1	1	252.879794992016	1	1
Pira2	1	1	1	25.9902456086639	1	1	1	1	1
Pisd	882.117005470154	1	236.182013904265	64.9872094610636	1	1	93.8427371076406	1	1
Pitpnm1	1	1	1	88.6441931506094	1	1	18.0927079358723	1	1
Pitrm1	1	1	1	1	1	1	1	1	92.1529478649688
Pja1	1	111.821245207547	86.5065218891938	1	1	1	1	189.237131681499	483.971530710937
Pkd2	1	1	1	1	1	1	1	1	113.893415161492
Pkib	158.359698828135	1	1	97.7066539668896	1	1	84.6411087020492	1	1
Pkig	334.025665203385	1	137.407111040473	71.0739094748929	1	62.2084485227006	86.8513687522143	1	164.167546111003
Pkn3	1	1	1	1	1	206.696327443256	1	1	1
Pkp3	1	177.826879910414	128.562151898568	1	1	1	1	97.8205420221513	1
Pkp4	1	1	22.1381460194782	1	1	267.052566875658	1	1	1
Pla2g12a	1	1	36.8847321841535	1	1	190.401018739241	1	1	72.5332307660199
Pla2g7	1	1	1	466.213830572933	751.49125497027	1	1	1	1
Plaa	1	1	1	1	1	1	55.1239964832301	45.7593275313422	1
Plac8	323.560676731531	1	1	1707.07649817612	128.750020510428	1	344.691644707976	1	1
Plagl2	1	1	33.0773938218475	46.7356863700827	1	1	1	1	1
Plat	1	1	1	1	1	1	1	1	102.797502414049
Plaur	446.056413964448	163.739217858111	1	1037.82012520692	970.633410419718	384.842174990658	142.198840330453	1	1
Plbd1	37.4115705473375	1	214.059123385788	1514.06613752843	780.497321239898	1	1399.32546182512	1	1
Plcb2	1	1	1	1	1	1	25.0150655775526	1	1
Plcb3	1	1	384.397381436957	1	1	80.9292222867749	1	1	1
Plcg2	80.8640234447807	1	1	91.2377815876667	100.420922186406	1	55.5622494549784	1	1
Plcl2	1	1	1	53.2986870935437	184.006632719907	1	1	1	1
Plcxd2	60.9072074740538	155.270481785689	1	1	1	1	1	41.1435298943832	1
Pld4	1067.77512522991	1	1	2219.170484392	1	1	1121.766049442	1	1
Pldn	1	1	1	1	1	1	1	105.068322282742	1
Plek	1	1	1	137.106238524391	351.314488879854	1	240.860239210504	183.879972224941	1
Plekha1	1	1	83.2750187630644	1	1	63.732776483421	127.268987877379	1	1
Plekhb1	1	1	760.446879034037	1	1	1	1	1	1
Plekhm1	96.64928486547	1	1	1	1	1	12.766824553659	1	1
Plekho1	1	1	1	57.0111567475406	1	1	29.1747218083035	1	1
Plekho2	1	1	1	86.1160046459036	1	1	36.2293609664647	1	1
Plin3	1	1	225.025792153757	163.813131710028	480.259474324511	70.4140995341989	119.039385842126	1	197.235179694655
Plin5	1	1	251.739504326248	1	1	1	1	1	1
Plk1s1	1	1	113.508484278441	1	1	1	1	1	1
Plk2	168.060014631967	1	1	1	1	446.102034716647	71.4689004882062	1	56.7282514888739
Plk3	1	1	1	1	184.071308887996	1	1	1	1
Pllp	1	1	1	1	1	512.353348166111	1	1	1
Plod1	1	1	34.234931175466	1	1	167.384316519554	1	1	220.157207698562
Plod3	1	1	117.285636477193	328.131801629788	1	72.3814497630778	91.6269222862633	1	1
Pls3	1	1	76.5111725595149	1	1	232.157578432389	1	1	165.039071277555
Plscr4	1	1	1	1	1	1	1	88.4720209205927	64.9061443182702
Pltp	1	1	1346.11361248979	121.24350792129	1	3600.68015102866	1095.05718266742	1	827.6993772658
Plvap	1	1	1	1	1	1180.17055841553	1	1	1
Plxdc1	1	1	1	1	1	64.396917096864	138.148510385695	1	1
Plxdc2	1	1	1	1	1	1	59.6523182336613	1	1235.36450276563
Plxnb1	1	1	130.431258328993	1	1	1	1	1	1
Plxnb2	1	1	535.692988463776	74.9198726331232	1	1	1	1	51.4252026857317
Plxnc1	1	1	1	1	1	1	52.4226597007591	1	78.3628835420384
Pmaip1	1	1	1	62.6843970315773	105.709013608191	1	96.7203106494883	1	1
Pmf1	91.8612119780533	32.0032978291344	1	1	1	1	1	1	1
Pmm2	1	1	1	1	1	28.8711502294041	222.974421869758	127.507149497182	23.6471980183786
Pmp22	1	1	1	1	1	1948.35229023246	1	1	1758.12518352934
Pnkd	1	1	33.410330967926	1	1	137.724719216909	1	1	1
Pnkp	49.1604301410333	1	1	55.802322784394	223.224823243921	1	75.9172626554029	1	1
Pnpo	1	1	26.3216771196824	1	1	1	175.667085932773	1	1
Podn	1	1	1	1	1	1	1	1	213.388096106989
Podxl	1	1	1	1	1	758.89083529288	1	1	1
Pogk	1	1	1	1	1	1	1	55.1637246973307	1
Pold1	62.3628971256563	1	1	1	1	1	1	1	1
Pold2	99.7635516766955	1	1	1	1	1	96.8098880531861	205.081416038166	80.282762893258
Polr2d	1	127.331063356839	1	57.5865127864045	1	70.0193163312893	1	101.875790380036	1
Polr2h	1	1	1	31.6367585544845	1	1	75.1025801357427	64.0857693474053	1
Polr3c	1	1	1	75.8396220166934	1	1	94.8226169192721	124.3038861538	1
Pomgnt1	1	1	117.117157064081	1	1	435.67284950777	1	1	1
Pop5	1	313.028139057892	58.3531453391931	59.7063676109178	1	1	1	67.0574174631689	1
Pop7	1	98.2084044965451	11.6603072217241	1	1	1	1	1	1
Porcn	1	1	375.833002053235	1	1	1	1	1	1
Pou2af1	902.217275502585	1	1	1	1	1	1	1	1
Ppa1	1	1	1	1	1	1	80.8885981526454	1	1
Ppap2a	1	1	1	1	1	2377.0848957643	396.076848763016	1	148.033473405239
Ppap2b	1	1	1	1	1	244.659924512979	1	1	2230.11449714666
Ppapdc2	1	1	1	1	1	194.944277256274	1	1	1
Ppcdc	1	1	1	1	127.111172240173	1	1	1	1
Ppcs	1	1	1	1	1	126.219729421074	1	1	1
Ppfia1	1	1	1	1	1	1	49.5294491298959	1	1
Ppfia4	1	1	1	172.10620209991	1	1	259.061733370051	1	1
Ppic	1	104.134807524289	1	1	1	313.381042018084	1	1	215.888043144962
Ppie	1	1	1	1	1	209.71670088272	1	152.309937056565	47.2923155753286
Ppih	99.5331034333477	1	1	1	1	1	1	1	1
Ppil6	1	1	462.663052315665	1	1	1	1	1	1
Ppm1b	1	1	1	32.8280626251401	1	1	1	237.247223721686	1
Ppm1d	45.5703640738848	127.096571964085	1	1	1	1	1	1	34.9384995397441
Ppm1f	1	1	1	1	1	154.294796963907	1	1	1
Ppm1j	1	1	1	1	1	1	1	138.841653575488	1
Ppm1k	93.3987009336297	122.005310233807	135.485941061268	1	1	1	1	1	82.4492136242294
Ppm1m	297.47708087218	1	1	1	1	1	221.347727844697	62.6056622500446	1
Ppme1	1	1	86.1584266386106	1	1	40.168500212878	1	134.505889355909	1
Ppp1r12b	1	1	1	1	1	1	1	1	166.079394823765
Ppp1r12c	1	92.8628189663231	1	105.495926354243	158.739438970349	1	37.8132817079002	1	1
Ppp1r14c	1	1	197.232190564178	1	1	1	1	1	1
Ppp1r16a	1	1	163.580983936204	1	1	1	1	1	1
Ppp1r16b	842.830288616855	512.925887126803	1	1	1	1129.77057575661	376.636318135467	586.733719068874	1
Ppp1r32	1	1	180.342366812859	1	1	1	1	1	1
Ppp1r36	1	1	356.982788816629	1	1	1	1	1	1
Ppp1r3b	1	1	1	1	108.3573033436	1	1	1	1
Ppp1r3d	1	1	1	1	108.770894496538	1	1	1	1
Ppp1r7	1	1	67.9946220652212	1	1	1	145.823288822381	1	1
Ppp2r2a	1	127.672547602014	56.4890625456274	1	1	77.3930268552109	55.6890835491892	164.616361487312	1
Ppp3cc	58.5988586838047	118.144274168958	52.8063550444575	1	1	1	1	236.295886561701	1
Ppp5c	1	1	176.679271261855	1	1	1	1	1	33.2429732192747
Ppp6r3	1	46.9655083363335	31.007305850634	1	1	1	1	1	157.653802596066
Pppde1	1	1	29.133842121134	1	1	98.8396582569188	1	1	1
Praf2	1	1	37.5620363657405	1	1	162.462334469377	1	233.233602002679	96.4675107648228
Pram1	1	1	1	22.5814396572747	101.29062595222	1	1	1	1
Prdm6	1	1	1	1	1	1	1	1	233.900314498081
Prelp	1	1	1	1	1	507.282032123104	1	1	1412.0379583213
Prex1	147.70753329533	1	1	120.751948216431	1	1	76.807388332546	456.843092098466	1
Prex2	1	1	1	1	1	34.70977791275	1	1	373.959543648816
Prf1	1	112.096609359093	1	1	1	1	1	1747.31112557408	1
Prickle1	1	1	1	1	1	214.909863056401	1	1	1
Prickle2	1	1	124.785336734206	1	1	210.054796890323	1	1	1
Prickle3	1	1	1	1	37.0685061838044	1	14.7531219839654	1	1
Prkar1b	1	1	1	1	1	1	1	1	208.188949375239
Prkar2a	1	1	1	1	1	1	48.5065090647161	1	1
Prkar2b	1	1	98.7529893021262	1	90.3380327699499	1	1	1	1
Prkcd	73.5064811024964	1	48.2817093848741	327.773238272706	514.045597904371	1	168.020513909884	162.936312284995	1
Prkcdbp	1	1	1	1	1	873.350416653934	1	1	474.132797035173
Prkce	1	1	1	1	1	83.6659188954215	1	1	1
Prkch	1	127.798794181678	1	1	1	76.0848291128954	1	142.211071846446	1
Prkcq	1	118.79877440393	1	1	1	1	1	157.638725180705	1
Prkcz	1	1	136.819152709791	1	1	1	1	1	1
Prkd2	1	104.847997148085	1	1	1	114.648983433208	1	40.1583873577153	1
Prkd3	1	1	1	103.298196654967	1	265.237505431504	25.5037175050443	1	1
Prkra	1	1	1	18.3976363746333	1	1	131.371939049486	1	1
Prmt2	1	1	185.479849550073	1	1	1	1	1	283.242637461879
Prmt7	1	1	24.7194615321026	101.649263130516	1	1	1	1	1
Prnp	1	1	237.375361804714	1	1	1	1	1	188.948073212297
Prom1	1	1	173.183677943389	1	1	1	1	1	1
Pros1	1	1	50.1693418128039	1	1	315.562650095501	19.4739183577789	1	362.621052761637
Prpf31	1	1	1	1	1	1	83.7477453980156	80.226103109229	1
Prpf4	1	118.693174652652	96.9287370496876	1	1	1	1	127.182146310728	1
Prps1	1	1	145.15662032188	1	1	1	1	1	1
Prps1l3	1	170.562061614495	1	1	1	294.716727646431	1	110.136253885501	31.8504523345572
Prr15l	1	1	439.43034578849	1	1	1	1	1	1
Prr3	1	1	1	53.2397910427875	1	1	1	1	1
Prr5l	1	1	1	44.0030607335492	157.5078099932	1	54.5384224477836	227.159066500596	1
Prrc1	1	1	1	59.3803032416848	1	61.838027902136	1	1	35.9777395290706
Prss23	1	1	1	1	1	1256.67768948272	1	1	1
Prss8	1	1	211.503204764133	1	1	1	1	1	1
Prtn3	1	1	1	52.2897200934493	1	1	1	1	1
Prx	1	1	1	1	1	568.767932867826	1	1	1
Psd4	1	168.950663159509	1	1	1	1	36.9922819952025	32.8175685925216	1
Psen1	1	1	19.5569985665511	105.858830841	1	1	41.1148951206783	1	163.36294732962
Psen2	1	63.5337945833381	1	1	1	121.629025759145	152.575566424971	1	1
Pskh1	1	1	1	1	1	1	1	1	85.8177019557692
Psmd5	1	140.809855977322	184.618218980822	1	1	72.2744603225599	1	1	46.6367746977922
Psmd9	104.647282901834	1	153.689147680755	53.0078662303849	1	163.685855334606	1	1	1
Psme3	67.1594604823745	1	79.9649387037003	1	1	1	65.1697074800487	136.249320692788	1
Psmg1	1	76.7790538871353	1	1	1	1	73.0883588035487	1	1
Psmg3	122.451358067815	1	1	1	1	1	1	1	1
Psph	1	63.9510804107373	60.2747054963895	1	1	1	74.3490672832322	1	1
Pstk	1	1	41.9522413832258	1	1	1	113.464765687817	1	1
Pstpip1	89.9662470846773	125.53394107774	1	173.583248349537	419.811595830974	1	77.7829751274159	1	1
Ptchd1	1	1	1	1	1	1	110.749313730363	1	1
Ptger2	1	1	1	1	1	1	1	1	67.7900464556957
Ptger4	1	1	1	63.0047136977391	1	1	66.3875604352738	1	1
Ptges	1	1	1	1	1	1	1	1	81.3529510204454
Ptges2	1	1	130.982588149983	1	1	1	1	1	1
Ptgfr	1	1	1	1	1	1	1	1	178.010551179689
Ptgis	1	1	1	1	1	1	1	1	945.510843188816
Ptgs2	1	1	1	1	164.597802815487	1	1	1	1
Ptk7	1	1	80.8100676918522	1	1	1	1	1	127.452839469613
Ptms	1	1	63.317047420497	1	1	23.5446730065588	152.835300068499	1	58.297169545861
Ptp4a1	1	1	1	1	127.32361529309	1	1	1	1
Ptp4a3	778.329624462896	165.802617353346	1	1	1	437.668652850137	120.16272579171	358.204907412204	55.430055951003
Ptplad2	1	1	1	116.900848908368	560.623843164424	1	1	1	1
Ptplb	1	1	55.9131622881162	53.6860897932587	1	14.3436832656072	1	1	1
Ptpn12	1	1	1	1	1	1	12.9880052601279	31.7528923860229	1
Ptpn18	159.606691103566	525.685355642555	1	296.269637395004	118.089162101829	1	152.882889632577	460.296497282201	1
Ptpn2	1	60.7022882796441	79.5640806652819	38.6476516693765	1	1	104.327803653525	321.027801466517	1
Ptpn22	201.425630926231	62.3610200235564	1	1	1	1	1	306.245063693222	1
Ptpn6	1434.15253065967	404.308877168653	43.7253134820427	1401.06539335265	798.423461580125	1	849.482554321051	94.6771340070275	1
Ptpn7	1	1	1	1	1	1	53.9471361216378	612.512877658181	1
Ptprb	1	1	1	1	1	1692.95320936211	1	1	1
Ptprc	1230.77454474621	1280.69052612284	1	881.072453924178	2074.2080818799	1	495.341575688533	1373.8900669483	1
Ptprcap	2047.59829584187	1439.53194980234	1	1	1	1	541.223742494981	1742.51520208029	1
Ptpre	1	1	1	183.287909004551	187.115106275834	1	42.213617968107	1	1
Ptprf	1	1	284.203083646477	1	1	1	1	1	1
Ptprj	131.107421194392	1	16.1965402697733	15.2485629524971	1	19.1171520563945	34.2442620974658	1	1
Ptprk	1	1	1	1	1	209.34594790556	1	1	39.550376576016
Ptprm	1	1	16.1461187492692	1	1	73.912135575685	1	1	1
Ptpro	1	1	1	118.01037771151	1	1	30.0742332644608	1	1
Ptprs	1	1	20.6876098983572	1	1	1	115.746579065259	1	10.915008405086
Ptrf	1	1	486.677784583917	1	1	1439.39975336471	1	9.32269928458926	1037.26284359206
Pum1	114.285793446139	1	27.1366524563125	1	1	46.8626456486229	22.7132741136555	1	84.1911492654654
Pum2	414.094297006041	1	45.7097644995635	194.008444563886	86.8733323337505	42.8441761351704	84.3415650602469	1	19.5694526850196
Pvrl2	1	1	162.762909557146	1	1	1	1	1	1
Pvrl4	1	1	147.896685649169	1	1	1	1	1	1
Pxdn	1	1	1	1	1	486.909824528447	1	1	1
Pxmp4	1	232.699340669683	1	1	1	1	48.5606086372549	1	1
Pxn	1	1	65.1100895813612	1	88.7981327664379	1	29.9949332963063	1	1
Pycard	267.112285170101	181.759534343707	1	495.140462733847	1	1	291.902873777013	347.786716827573	1
Pygl	1	1	163.630540212719	145.634306423983	1003.37706487049	1	1	1	1
Pygm	1	1	1	1	1	1	1	1	62.4601734120833
Pyhin1	238.892874568281	23.9132652927887	1	319.096321483612	1	1	43.9913521175972	219.527024080424	1
Qpct	1	1	1	1	1	1	299.649987784651	1	113.775203153644
Qtrtd1	1	1	1	1	1	1	1	44.5757280120068	1
R3hdm1	97.9003246482087	1	1	1	1	1	1	1	1
Rab11fip1	1	1	24.2227256525486	1	318.204182006473	1	45.9008495181424	1	1
Rab25	1	1	142.427423227089	1	1	1	1	1	1
Rab27a	1	1	1	1	91.2885311309099	104.391727048059	101.442482984429	12.0787833609931	1
Rab30	218.03725994547	1	1	1	1	1	1	1	1
Rab32	1	1	1	144.249382104044	363.756418044498	1	194.271593543061	1	1
Rab34	1	1	1	1	1	1	1	1	255.543908550307
Rab37	1	121.992181061814	1	1	1	1	1	48.6341067051407	1
Rab3ip	1	115.379053152127	73.5047408699855	1	1	1	1	1	1
Rab7l1	1	100.26384242896	1	76.3805306195368	1	1	1	112.454081256979	1
Rab8b	1	121.011560594653	1	82.8784749667113	1	1	53.761496176151	1	1
Rab9	1	1	1	54.858410890877	1	1	1	1	1
Rabep2	234.296020090205	1	1	102.039426924057	1	1	1	1	1
Rabgap1	499.724941952444	1	19.1423045129604	1	1	1	1	1	42.4266588999847
Rabgap1l	159.863920986195	99.6308173905557	94.4909930696072	1	1	1	1	1	1
Rabggta	1	1	1	1	1	147.728853896393	1	199.674631234629	1
Rabggtb	152.960759722435	1	43.1008093813729	1	1	1	1	1	1
Rabif	1	1	1	161.799913966345	1	1	1	1	1
Rabl2	1	1	448.710336463807	1	1	1	1	1	1
Rabl5	1	1	149.566615294477	1	1	1	1	1	1
Rac2	2834.88031590316	2739.06345086656	1	948.787543796228	3840.23828275997	1	1029.82878681076	5388.7336520935	1
Rad17	1	90.6097736292085	1	1	1	1	41.3983939858061	1	1
Rae1	1	1	256.28707739783	81.1596632250413	1	1	162.803904881097	1	263.061161603765
Ralgapb	1	1	1	1	1	67.6971367848219	1	1	1
Ralgps2	654.856905372164	1	1	1	1	1	1	1	66.3198786210932
Ramp1	1	632.81201898146	1	301.785735982079	140.869743371597	1	418.304446606489	55.7421232683377	1
Ramp2	1	1	1	1	1	2835.5114107784	1	8.32457237706774	110.689909755834
Ranbp2	1	1	22.3078082658247	27.3110810960262	1	1	104.719229080607	1	1
Ranbp3	1	239.727530402963	26.9221598649887	1	1	1	7.92396110064362	140.356777040926	50.8929995057738
Rangap1	1	1	103.246210566232	1	1	1	30.815602732241	88.165363132257	44.9717286019662
Rap1gds1	1	118.052854176971	1	30.512780978909	1	1	41.5597156344999	1	1
Rap2a	1	1	47.8742928088097	49.1997675544435	1	1	87.4341331974431	1	301.210467817733
Rap2b	47.1929570255081	1	1	171.66942968088	1	1	54.8364317465164	222.52816170069	4.96970353989051
Rapgef1	1	1	1	1	269.486103162616	48.5419498780438	36.799844204928	102.434807067481	1
Rapgef2	1	1	1	1	1	115.316225709991	1	1	1
Rapgef3	1	1	1	1	1	160.373187401663	1	1	1
Raph1	1	1	1	1	1	25.2386837044037	1	1	105.107040195863
Rara	1	1	1	76.1754231776042	85.5740650489825	90.4107587344809	1	1	14.6262384189436
Rarres2	1	1	1	1	1	1	1	1	786.432491469352
Rasa3	59.6256623368387	1	1	98.2212410663368	218.004869544761	1	1	13.2975226402119	1
Rasa4	1	1	1	1	1	1	48.4896466816321	1	1
Rasal2	1	1	1	1	1	93.3005258476148	1	1	1
Rasal3	1	538.673548575246	1	1	197.487729967913	1	1	270.988126129548	1
Rasgef1a	1	1	1	1	1	62.2470784372337	1	1	1
Rasgrp3	1	1	1	1	1	172.218070259645	1	1	1
Rasgrp4	1	1	1	60.9988939565569	273.380845420394	1	64.6776700543	1	1
Rasip1	1	1	1	1	1	530.731702453867	1	1	1
Rasl11a	1	1	1	1	1	1	1	1	123.202421667041
Rasl11b	1	1	88.9653354419286	1	1	1	1	1	146.84503357393
Rasl12	1	1	1	1	1	1	1	19.2509930937982	147.177073077169
Rassf2	96.5879084670174	1	1	47.0934643870256	1	1	50.7909976891732	1	1
Rassf3	1	1	1	17.8996752867132	385.721161070382	1	9.99960203664157	1	1
Rassf4	18.7271124386491	1	1	438.717843424085	1	1	495.716633113888	1	1
Rassf7	1	1	189.046324450477	1	1	1	1	1	1
Rb1cc1	50.2106083608178	1	55.2288750085769	1	203.666538408035	12.9418199344858	20.9778428192414	1	40.3533271854551
Rbbp9	1	1	1	1	1	1	1	1	102.283172539275
Rbm14	1	1	1	1	1	1	69.7168350672832	1	1
Rbm18	110.078551783241	164.471521931863	1	1	1	1	41.6020913444726	1	1
Rbm22	71.7989020529078	1	14.7943104737684	1	1	1	1	1	1
Rbm27	1	69.8215898182793	24.7071270893748	1	1	1	20.0878935638448	1	1
Rbm33	132.15915079825	45.2923282846963	1	1	1	1	33.4318743491055	1	1
Rbm34	56.4152770858486	1	30.5103869246497	1	1	1	1	1	1
Rbm38	177.718686968159	215.469015388948	1	1	169.473163472727	1	1	1	1
Rbm4	72.507415280702	1	1	17.2005570711884	1	1	1	1	1
Rbm6	33.5279921837973	68.603530595391	47.8254447792828	1	1	1	1	1	68.3847003717621
Rbms2	1	1	1	1	1	141.269042802278	1	1	74.6841459226795
Rbms3	1	1	1	1	1	1	1	1	102.519501302117
Rbp1	1	1	1	1	1	1	1	1	349.611508860997
Rbp4	1	1	1	1	1	1	1	1	153.179819356264
Rbpj	1	1	1	25.6064335235896	1	1	113.854430045659	1	32.4608620086423
Rc3h1	1	1	30.9444293305081	1	207.060525004361	237.712307949307	1	1	45.2071326513221
Rcbtb2	1	113.619633656737	1	1	1	1	1	153.620882029438	90.329322812466
Rcc2	1	126.122551880208	161.049002134675	39.0132230999905	1	1	22.5403524132949	124.651996017192	1
Rcn1	1	1	1	1	1	104.633002438815	1	1	199.337260302848
Rcn3	1	1	1	1	1	332.774115725334	1	1	732.701413689803
Rcor1	1	69.4460494015639	1	1	1	1	1	1	1
Rd3	1	1	192.69528893236	1	1	1	1	1	1
Rdh11	1	1	1	1	1	185.063044003646	1	1	1
Rdh12	1	1	1	1	251.919494987832	1	1	1	1
Rel	159.185048984305	1	1	54.1147072780763	1	1	41.2877806534707	1	1
Relt	1	1	1	145.865557689921	255.369159640427	1	75.4489005545426	1	1
Reps1	175.193801460204	1	1	1	1	1	33.2034918242609	1	1
Rest	323.622507732905	1	47.9012944500858	1	1	1	1	1	1
Retnlg	1	1	1	1	7189.12979608923	1	1	1	1
Rexo1	127.385340216955	109.216037044448	94.3741033815566	1	1	1	19.744205769412	294.496686076458	1
Rfc2	225.593097025427	1	357.908970895508	172.044768488243	1	1	1	236.992505064821	1
Rfng	1	113.294346775535	1	1	1	1	1	1	1
Rft1	1	1	1	1	1	1	54.4270573291901	1	1
Rftn1	180.698549478945	48.2252693979168	1	34.2878441520557	1	1	48.2579776692263	1	1
Rfx2	1	1	153.186341270978	1	1	1	1	1	1
Rfx3	1	1	167.721565443233	1	1	1	1	1	1
Rfx5	1	1	1	1	1	1	82.6168737142227	1	1
Rfxank	1	1	62.293534600623	1	1	1	112.608340666901	1	1
Rfxap	1	1	1	27.6018477786472	1	1	72.9802164477156	1	1
Rg9mtd1	121.71166294604	1	1	1	1	1	30.6242322479267	1	1
Rgl2	1	87.4290983406178	1	41.7567153660637	1	1	41.8718766922472	1	1
Rgs1	1	395.059704500701	1	1	1058.95928784646	1	365.126824966135	579.771929713385	1
Rgs10	1	490.08098023939	1	53.8442826286155	1	1	204.982846952213	1	1
Rgs12	1	1	67.91661516728	1	1	439.69514419148	89.1113832367803	1	1
Rgs14	1	196.777614577566	1	1	238.785830797735	1	76.271274653518	1	1
Rgs18	1	1	1	1	1	1	77.3868867467777	1	1
Rgs22	1	1	216.700433594441	1	1	1	1	1	1
Rhbdd2	1	1	29.1002346640838	1	1	1	1	1	348.84785703232
Rhbdf2	1	1	1	98.0672721820534	142.751733275031	1	1	1	79.7619931389403
Rhoc	1	1	1	1	1	184.746363572159	1	1	74.9984307318715
Rhof	197.747288350348	256.597536153515	1	1	1	1	1	351.17374863652	1
Rhoh	600.199959312805	446.384027133954	1	1	1	1	1	180.04677929284	1
Rhoj	1	1	1	1	1	516.005377604147	1	1	146.013988305205
Rif1	1	1	1	1	1	1	75.6156577837057	1	1
Riiad1	1	1	316.238226406483	1	1	1	1	1	1
Rilpl2	1	1	219.37725967023	119.635705710347	1	1	1	1	1
Rin3	1	1	1	176.70077569079	531.586554362333	111.344696588534	165.446994519302	1	1
Riok1	1	1	1	1	1	1	1	50.3638792463741	1
Ripk3	221.87216545934	1	1	79.1217419376352	1	81.4583904424423	1	1	1
Ripply3	1	1	1	1	1	506.323196456242	1	1	1
Rlf	1	1	54.3769258944244	1	194.138093476958	34.1585863084682	1	1	1
Rmnd1	1	50.8969845230913	1	1	1	1	1	1	1
Rnase4	1	1	316.105142135881	61.6613026241818	1	173.856610536522	1	1	907.266835221552
Rnase6	396.262578768603	1	1	231.201105164258	1	1	784.419125022034	1	1
Rnaseh2c	199.047120994955	171.835711934159	1	27.6623702567894	1	36.5777640607289	1	156.750411853853	1
Rnasel	1	1	1	1	240.808046117068	1	1	1	1
Rnd3	1	1	1	13.0372245040747	1	1	162.544921065866	1	63.3189990429257
Rnf122	1	1	1	1	1	1	126.563383842626	1	85.369786486474
Rnf125	1	256.434414638868	1	1	37.6329391046685	349.105821411599	1	57.2491737922131	1
Rnf139	1	1	326.00197386228	1	1	1	1	1	139.846822133571
Rnf141	1	1	1	1	1	59.7862576052708	1	1	1
Rnf144a	53.6416476985445	1	1	1	167.307266790624	203.735689667996	1	1	67.1780151925328
Rnf149	1	1	49.8242408524518	92.9299851474689	775.734203174499	1	36.068955293818	1	1
Rnf186	1	1	633.747365147017	1	1	1	1	1	1
Rnf19b	42.9771644025408	1	1	26.0004036418591	185.706666243812	75.8652294729031	57.3003576556327	1	1
Rnf215	1	1	1	1	1	59.9074441248616	1	135.172288548187	1
Rnf38	1	1	1	1	122.485520157416	1	1	1	1
Rnf8	1	62.1167993229313	92.3574812541233	1	1	1	1	129.229323962151	69.3244687665884
Rnft1	1	1	1	1	1	1	1	93.3030191010675	89.2012124053885
Rngtt	1	1	1	1	1	1	1	29.3092057244394	1
Rnmt	1	107.101148588146	1	1	1	1	1	1	1
Robo4	1	1	1	1	1	144.546965355148	1	1	1
Rogdi	106.245178706474	1	343.271833096029	1	1	1	355.897580506349	1	1
Rora	1	1	1	1	1	1	1	1	105.133621273633
Rp1	1	1	136.586260196007	1	1	1	1	1	1
Rpa1	34.6371920140619	198.548675100164	105.654978106847	1	1	1	42.3758768970865	131.123380813288	1
Rpa2	1	150.199209353971	1	1	1	1	80.5075256394192	421.132629568935	1
Rpgrip1	213.343728385223	1	1	1	1	1	1	1	1
Rpgrip1l	1	1	171.059992867491	1	1	1	1	1	1
Rpl30	1	1	1	1	1	1	1	52.4696961275409	1
Rpp30	1	1	1	1	1	25.6008022952267	48.958374336125	87.3209107032533	1
Rps19bp1	1	1	1	52.9984126881149	1	1	19.8393941264247	1	1
Rps4y2	1	1	46.8732918943972	1	1	255.343224370055	93.075781658424	1	85.5652519095842
Rps6ka1	37.2749637241384	257.131671939313	1	164.774360091136	1	1	262.535396071929	162.681523652925	1
Rps6ka4	1	1	1	1	1	1	73.5419884176987	1	1
Rps6kb2	1	1	1	48.7239403496699	1	1	1	1	1
Rps6kc1	1	1	1	18.6082414410859	1	1	1	1	1
Rpusd4	1	1	1	52.1514122708078	1	1	1	1	29.1119060158918
Rqcd1	294.753058513488	175.662226536122	67.8759805773104	96.2196163128263	1	184.057665721787	124.099267970507	1	1
Rrad	143.2165603776	1	1	1	1	1	1	1	1
Rrnad1	1	1	1	1	1	311.171127190903	1	1	1
Rrp15	1	1	1	1	1	13.4528143547643	59.4970862664627	1	1
Rrp36	1	210.33316092858	30.2051135665782	70.8297513961326	1	1	24.135867701274	1	1
Rrp9	1	1	43.1707123139503	42.298705842898	1	1	58.4348673390094	204.327016930121	1
Rsad2	1	1	1	72.5729940224552	311.41010706867	1	1	1	1
Rsbn1	28.3565324239871	1	1	1	1	1	1	1	1
Rsbn1l	31.7226583364488	1	1	1	81.1727621891224	53.1389047039403	1	47.3880019035239	1
Rsph1	1	1	1074.82841956871	1	1	1	1	1	1
Rsph3a	1	1	169.929854531451	1	1	1	1	1	1
Rsph4a	1	1	462.861705048724	1	1	1	1	1	1
Rsph9	1	1	1540.8035416375	1	1	1	1	1	35.4503144564004
Rtcd1	86.0418106817862	1	122.756050043519	1	1	183.200059462519	1	174.458222102657	1
